Date,Open,High,Low,Close,Volume,Change,Wave,EFP Volume,EFS Volume,Block Volume,Last,Previous Day Open Interest,BB_UPPER,BB_MIDDLE,BB_LOWER,DEMA,EMA,HT_TRENDLINE,KAMA,MA,MAMA,FAMA,MAVP,MIDPOINT,MIDPRICE,SAR,SAREXT,SMA,T3,TEMA,TRIMA,WMA,APO,CCI,MACD,MACD_signal,MACD_hist,MACDEXT,MACDEXT_signal,MACDEXT_hist,MACDFIX,MACDFIX_signal,MACDFIX_hist,MINUS_DM,MOM,PLUS_DM,PPO,ROC,ROCP,ROCR,ROCR100,TRIX,AD,ADOSC,OBV,ATR,NATR,TRANGE,HT_DCPERIOD,HT_DCPHASE,HT_PHASOR_inphase,HT_PHASOR_quadrature,HT_SINE_sine,HT_SINE_leadsine,AVGPRICE,MEDPRICE,TYPPRICE,WCLPRICE,BETA,LINEARREG,LINEARREG_ANGLE,LINEARREG_INTERCEPT,LINEARREG_SLOPE,STDDEV,TSF,VAR,ADX,ADXR,AROON_down,AROON_up,AROONOSC,CMO,DX,MFI,MINUS_DI,PLUS_DI,RSI,STOCH_slowk,STOCH_slowd,STOCHF_fastk,STOCHF_fastd,STOCHRSI_fastk,STOCHRSI_fastd,ULTOSC,WILLR,BOP,HT_TRENDMODE,CORREL,DEMA_Trend,EMA_Trend,HT_TRENDLINE_Trend,KAMA_Trend,MA_Trend,MAMA_Trend,MAVP_Trend,MIDPOINT_Trend,MIDPRICE_Trend,SAR_Trend,SAREXT_Trend,SMA_Trend,T3_Trend,TEMA_Trend,TRIMA_Trend,WMA_Trend,ADX_Trend,ADXR_Trend,AROONOSC_Trend,DX_Trend,TRIX_Trend,DMI_Trend,AROON_Up_Trend,AROON_Down_Trend,PM_Uptrend,PM_Downtrend,ROC_Trend,ROCP_Trend,ROCR_Trend,ROCR100_Trend,ROC_Buy_Sell_Signal,ROCP_Buy_Sell_Signal,ROCR_Buy_Sell_Signal,ROCR100_Buy_Sell_Signal,APO_Buy_Sell_Signal,MACD_Buy_Sell_Signal,MACDEXT_Buy_Sell_Signal,MACDFIX_Buy_Sell_Signal,PPO_Buy_Sell_Signal,MOM_Buy_Sell_Signal,STOCH_Buy_Sell_Signal,STOCHF_Buy_Sell_Signal,STOCHRSI_Buy_Sell_Signal,ULTOSC_Buy_Sell_Signal,WILLR_Buy_Sell_Signal,BOP_Buy_Sell_Pressure,MFI_Buy_Sell_Pressure,AD_Buy_Sell_Pressure,ADOSC_Buy_Sell_Pressure,OBV_Buy_Sell_Pressure,BB_Overbought_Oversold_Signal,CCI_Overbought_Oversold_Signal,RSI_Overbought_Oversold_Signal,STOCH_Overbought_Oversold_Signal,STOCHF_Overbought_Oversold_Signal,STOCHRSI_Overbought_Oversold_Signal,ULTOSC_Overbought_Oversold_Signal,WILLR_Overbought_Oversold_Signal,BB_RSI_Reversal,BB_Volatility,ATR_Volatility,NATR_Volatility,TRANGE_Volatility,PATTERN_SUM,SENTIMENT_NEGATIVE,SENTIMENT_POSITIVE,SENTIMENT_UNCERTAINTY,SENTIMENT_LITIGIOUS,SENTIMENT_STRONG_MODAL,SENTIMENT_WEAK_MODAL,SENTIMENT_CONSTRAINING,NEXT_DAY_CLOSEPRICE,DAILY_CLOSEPRICE_CHANGE,DAILY_CLOSEPRICE_CHANGE_PERCENT,DAILY_CLOSEPRICE_DIRECTION,DAILY_MIDPRICE,NEXT_DAY_MIDPRICE,DAILY_MIDPRICE_CHANGE,DAILY_MIDPRICE_CHANGE_PERCENT,DAILY_MIDPRICE_DIRECTION
2014-09-25,4030.800048828125,4051.0,3996.39990234375,4030.5,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,4027.1749877929688,4023.699951171875,4025.9666341145835,4027.0999755859375,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.005495389953586536,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3985.0,-45.5,-0.01128892196997891,-1.0,4023.699951171875,4017.699951171875,-6.0,-0.0014911648663694572,-1.0
2014-09-26,3985.39990234375,4050.0,3985.39990234375,3985.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,4051.0,-4051.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,64.60009765625,,,,,,,4001.449951171875,4017.699951171875,4006.7999674479165,4001.3499755859375,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.006190429399626609,0,,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4021.60009765625,36.60009765625,0.00918446616217064,1.0,4017.699951171875,4025.949951171875,8.25,0.0020534136695782015,1.0
2014-09-29,4023.199951171875,4050.0,4001.89990234375,4021.60009765625,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,3985.39990234375,3985.39990234375,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,65.0,,,,,,,4024.1749877929688,4025.949951171875,4024.5,4023.7750244140625,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.033260920322001036,0,,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4000.89990234375,-20.7001953125,-0.0051472535333793815,-1.0,4025.949951171875,4028.449951171875,2.5,0.0006209714552641915,1.0
2014-09-30,4001.89990234375,4055.0,4001.89990234375,4000.89990234375,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,3985.39990234375,3985.39990234375,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,53.10009765625,,,,,,,4014.9249267578125,4028.449951171875,4019.2666015625,4014.6749267578125,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.018832357079145556,0,,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3994.800048828125,-6.099853515625,-0.0015246203765437048,-1.0,4028.449951171875,4023.949951171875,-4.5,-0.0011170549602312798,-1.0
2014-10-01,3994.89990234375,4053.0,3994.89990234375,3994.800048828125,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,3988.18390625,3988.18390625,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,58.10009765625,,,,,,,4009.3999633789062,4023.949951171875,4014.2333170572915,4009.375,,,,,,16.93809254046859,,286.8989789094776,,,,,,,,,,,,,,,,,,,,-0.0017186462614191228,0,,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4051.0,56.199951171875,0.014068276380531552,1.0,4023.949951171875,4028.25,4.300048828125,0.0010686138943832336,1.0
2014-10-02,4005.39990234375,4053.0,4003.5,4051.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,3990.85655,3990.85655,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,58.199951171875,,,,,,,4028.2249755859375,4028.25,4035.8333333333335,4039.625,0.7671045495798634,,,,,23.461604779573737,,550.4468988329172,,,,,,,,,,,,,,,,,,,,0.9212140940656566,0,,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4049.0,-2.0,-0.0004937052579609973,-1.0,4028.25,4023.5999755859375,-4.6500244140625,-0.0011543534820486563,-1.0
2014-10-03,3998.199951171875,4049.0,3998.199951171875,4049.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,3993.4222879999998,3993.4222879999998,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,52.800048828125,,,,,,,4023.5999755859375,4023.5999755859375,4032.066650390625,4036.2999877929688,0.8527240990621325,,,,,23.42884224271358,,548.9106488339603,,,,,,,,,,,,,,,,,,,,1.0,0,,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4039.60009765625,-9.39990234375,-0.002321536760619906,-1.0,4023.5999755859375,4016.800048828125,-6.7999267578125,-0.0016900106370097737,-1.0
2014-10-06,4039.0,4041.0,3992.60009765625,4039.60009765625,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,4055.0,-4055.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,56.39990234375,,,,,,,4028.050048828125,4016.800048828125,4024.4000651041665,4028.2000732421875,0.6902161743478952,,,,,24.235496315164713,,587.3592816423625,,,,,,,,,,,,,,,,,,,,0.012398736922813071,0,,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3958.60009765625,-81.0,-0.02005148976181966,-1.0,4016.800048828125,4005.800048828125,-11.0,-0.0027384982738210177,-1.0
2014-10-07,3964.60009765625,4047.0,3964.60009765625,3958.60009765625,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,4053.752001953125,-4053.752001953125,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,82.39990234375,,,,,,,3983.7000732421875,4005.800048828125,3990.0667317708335,3982.2000732421875,-1.398154200977578,,,,,36.28043566055011,,1316.2700117193162,,,,,,,,,,,,,,,,,,,,-0.07281562027791769,0,,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3969.39990234375,10.7998046875,0.0027281878495112933,1.0,4005.800048828125,4010.3499755859375,4.5499267578125,0.0011358347152508415,1.0
2014-10-08,3971.699951171875,4049.0,3971.699951171875,3969.39990234375,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,4050.18592578125,-4050.18592578125,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,90.39990234375,,,,,,,3990.449951171875,4010.3499755859375,3996.699951171875,3989.8749389648438,-0.9244061322625233,,,,,40.7591240936259,,1661.3061968795955,,,,,,,,,,,,,,,,,,,,-0.029754817273648936,0,,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4051.0,81.60009765625,0.020557288170453387,1.0,4010.3499755859375,4016.449951171875,6.0999755859375,0.0015210581677591007,1.0
